order,combo,o_info
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'n3_delta')",-1.2418788352876753
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n3_delta2')",-1.2414755669137598
4,"('draw_sum', 'n2_delta2', 'n4_mod5', 'n4_mod7')",-1.2406823259488142
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'n4_delta')",-1.23857169482676
4,"('draw_sum', 'n2_delta2', 'n3_mod5', 'n3_mod7')",-1.2376660415918224
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'n5_mod5')",-1.2372496691675963
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'n1_delta2')",-1.235622120371012
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'n5_mod5')",-1.235508209201381
4,"('draw_sum', 'draw_sum_roll_mean', 'n4_delta', 'sum_hurst')",-1.2324302799537108
4,"('draw_range', 'draw_sum', 'n3_mod5', 'sum_hurst')",-1.2280556953996786
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'n3_mod5')",-1.2266493461077346
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n5_mod7')",-1.2259279953550468
4,"('draw_range', 'draw_sum', 'n2_mod5', 'sum_hurst')",-1.2221291193642934
4,"('draw_sum', 'n1_delta2', 'n3_mod5', 'n3_mod7')",-1.2218461353214316
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'n3_delta')",-1.2213238443363963
4,"('draw_std_roll_mean', 'draw_sum', 'n5_mod5', 'n5_mod7')",-1.2175469972387596
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'n1_delta2')",-1.2152986663084242
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'n1_mod5')",-1.2123878456001123
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'n4_mod5')",-1.211620189102554
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'n5_delta2')",-1.2091914270019402
4,"('draw_sum', 'draw_sum_roll_mean', 'n5_mod5', 'n5_mod7')",-1.2085115999821916
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'n2_mod5')",-1.207399762914715
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'n1_mod5')",-1.2063688748900248
4,"('draw_sum', 'n1_mod7', 'n2_mod5', 'n2_mod7')",-1.2057977226173193
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'n4_delta')",-1.2042052465832818
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'n5_mod5')",-1.2033238898918235
4,"('draw_std_roll_mean', 'draw_sum', 'n2_delta2', 'n3_mod5')",-1.202727618295775
4,"('draw_sum', 'n3_mod5', 'n3_mod7', 'n4_delta')",-1.2012962607961057
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'n3_delta')",-1.2011938734957006
4,"('draw_sum', 'n3_mod5', 'n3_mod7', 'n4_delta2')",-1.200780640368876
4,"('draw_sum', 'n2_delta2', 'n2_mod5', 'n2_mod7')",-1.2003306214249
4,"('draw_range', 'draw_sum', 'n5_delta2', 'sum_hurst')",-1.1995572624759134
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'n1_delta2')",-1.199523721002862
4,"('draw_range', 'draw_sum', 'n1_mod5', 'sum_hurst')",-1.1970802500360662
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'n1_mod5')",-1.1962026595245838
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'n4_mod5')",-1.1961781246271777
4,"('draw_range_roll_mean', 'draw_sum', 'n5_mod5', 'n5_mod7')",-1.195450672493756
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'n2_mod5')",-1.1953277835139602
4,"('draw_sum', 'n3_delta', 'n3_mod5', 'n3_mod7')",-1.1950055450418517
4,"('draw_range', 'draw_sum', 'n1_delta2', 'sum_hurst')",-1.1893570978206078
4,"('draw_sum', 'n1_delta2', 'n4_mod5', 'n4_mod7')",-1.1872746629176554
4,"('draw_sum', 'n3_mod5', 'n3_mod7', 'n5_delta2')",-1.1859908879832055
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n5_delta2')",-1.185485095301086
4,"('draw_range', 'draw_sum', 'n5_mod5', 'sum_hurst')",-1.1847747910321154
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'n2_delta')",-1.1820098100978598
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n4_delta2')",-1.1745230960997155
4,"('draw_sum', 'n3_mod5', 'n3_mod7', 'n5_mod5')",-1.1742582641333783
4,"('draw_range', 'draw_sum', 'n3_delta', 'sum_hurst')",-1.1740098097552334
4,"('draw_std', 'draw_sum', 'n2_mod5', 'pb_delta')",-1.1727829260190994
4,"('draw_std_roll_mean', 'draw_sum', 'n2_delta2', 'n5_mod5')",-1.1669331081177425
4,"('draw_std_roll_mean', 'draw_sum', 'n2_mod5', 'n4_delta2')",-1.1663542036095151
4,"('draw_std', 'draw_sum', 'n1_delta2', 'pb_delta')",-1.165765936767233
4,"('draw_std_roll_mean', 'draw_sum', 'n2_delta2', 'n4_delta2')",-1.1650978659872315
4,"('draw_sum', 'n1_delta', 'n4_mod5', 'n4_mod7')",-1.1641574819464076
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n5_delta')",-1.1613879175322879
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'n5_delta2')",-1.1613695636827615
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'n3_delta')",-1.1603971255492382
4,"('draw_std_roll_mean', 'draw_sum', 'n2_delta2', 'n4_mod5')",-1.1584508503224313
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'n2_delta')",-1.15816445998475
4,"('draw_std_roll_mean', 'draw_sum', 'n2_delta2', 'n5_delta2')",-1.1571802538995044
4,"('draw_std', 'draw_sum', 'n4_delta', 'pb_delta')",-1.156433703727945
4,"('draw_range_roll_mean', 'draw_sum', 'n2_delta2', 'n3_mod5')",-1.1552072899230232
4,"('draw_std_roll_mean', 'draw_sum', 'n2_delta2', 'n2_mod5')",-1.152201556494795
4,"('draw_std_roll_mean', 'draw_sum', 'n4_delta2', 'n4_mod5')",-1.1520615460016614
4,"('draw_range_roll_mean', 'draw_sum', 'n2_mod5', 'n4_delta2')",-1.1519206288468382
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'n5_mod5')",-1.1517187222757883
4,"('draw_std_roll_mean', 'draw_sum', 'n4_delta2', 'n5_mod5')",-1.1516528386929608
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'n5_delta')",-1.1514439140675847
4,"('draw_std', 'draw_sum', 'n3_mod5', 'pb_delta')",-1.1514242200846745
4,"('draw_range_roll_mean', 'draw_sum', 'n2_delta2', 'n5_delta2')",-1.1489974101279543
4,"('draw_std_roll_std', 'draw_sum', 'n3_mod5', 'n3_mod7')",-1.1485560919391276
4,"('draw_range_roll_std', 'draw_sum', 'n3_mod5', 'n3_mod7')",-1.147834479325489
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'n1_mod5')",-1.1460622538308698
4,"('draw_sum', 'n4_mod5', 'n4_mod7', 'n5_delta2')",-1.1454541642055176
4,"('draw_std_roll_mean', 'draw_sum', 'n1_mod5', 'n2_delta2')",-1.1444372481645146
4,"('draw_sum', 'n3_mod5', 'n3_mod7', 'n5_delta')",-1.1441764346065924
4,"('draw_range_roll_mean', 'draw_sum', 'n4_delta2', 'n5_mod5')",-1.1425204935091244
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'n4_mod5')",-1.1419699810741974
4,"('draw_range_roll_mean', 'draw_sum', 'n2_delta2', 'n5_mod5')",-1.1395791631530479
4,"('draw_std_roll_std', 'draw_sum', 'n4_mod5', 'n4_mod7')",-1.1393942289002439
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'n5_delta')",-1.1368944770721825
4,"('draw_std_roll_mean', 'draw_sum', 'n1_delta2', 'n4_delta2')",-1.13513693679824
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'n3_mod5')",-1.1337501846734597
4,"('draw_sum', 'n2_delta', 'n2_mod5', 'n2_mod7')",-1.1322505387628397
4,"('draw_sum', 'n3_mod5', 'n3_mod7', 'n4_mod5')",-1.1321208713213657
4,"('draw_range_roll_mean', 'draw_sum', 'n3_mod5', 'n4_delta2')",-1.1316879264938535
4,"('draw_std_roll_mean', 'draw_sum', 'n2_delta2', 'n5_delta')",-1.1315936600754384
4,"('draw_range_roll_mean', 'draw_sum', 'n1_mod5', 'n4_delta2')",-1.131453061620931
4,"('draw_sum', 'n2_mod5', 'n3_mod5', 'n3_mod7')",-1.1309538696023544
4,"('draw_range', 'draw_range_roll_std', 'draw_sum', 'sum_hurst')",-1.1284185943809568
4,"('draw_sum', 'draw_sum_roll_mean', 'n1_mod5', 'n4_delta2')",-1.1277762940416451
4,"('draw_range_roll_mean', 'draw_sum', 'n1_mod5', 'n2_delta2')",-1.1277163243739352
4,"('draw_std_roll_mean', 'draw_sum', 'n1_mod5', 'n1_mod7')",-1.1274573717718042
4,"('draw_std', 'draw_sum', 'n3_delta', 'pb_delta')",-1.1270993483530347
4,"('draw_std_roll_mean', 'draw_sum', 'n1_mod5', 'n4_delta2')",-1.1266115319800676
4,"('draw_range_roll_mean', 'draw_sum', 'n2_delta2', 'n4_delta2')",-1.126455767699504
4,"('draw_range', 'draw_sum', 'n2_delta', 'sum_hurst')",-1.1252950522894523
4,"('draw_range_roll_mean', 'draw_sum', 'n2_delta2', 'n4_mod5')",-1.1232034387180825
4,"('draw_sum', 'n1_delta', 'n3_mod5', 'n3_mod7')",-1.1221635713528286
4,"('draw_range_roll_mean', 'draw_sum', 'n4_delta2', 'n4_mod5')",-1.1188591974017577
4,"('draw_sum', 'n1_n5_sum', 'n3_mod5', 'n3_mod7')",-1.1174743121772543
4,"('draw_range_roll_mean', 'draw_sum', 'n1_mod5', 'n1_mod7')",-1.1160789200598593
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_mod5', 'n4_delta2')",-1.1129004142463899
4,"('draw_sum', 'n2_delta', 'n3_mod5', 'n3_mod7')",-1.111432865494983
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'n2_delta')",-1.1110108947945534
4,"('draw_range_roll_mean', 'draw_sum', 'n2_delta2', 'n2_mod5')",-1.109793233950512
4,"('draw_range', 'draw_std_roll_std', 'draw_sum', 'sum_hurst')",-1.1094550377357741
4,"('draw_sum', 'n1_delta2', 'n2_mod5', 'n2_mod7')",-1.1092656029691916
4,"('draw_range_roll_mean', 'draw_sum', 'n2_delta2', 'n5_delta')",-1.1083608839781398
4,"('draw_std_roll_mean', 'draw_sum', 'n2_mod5', 'n4_delta')",-1.1065585349058615
4,"('draw_std', 'draw_sum', 'n4_mod5', 'pb_delta')",-1.1064272622465623
4,"('draw_range_roll_std', 'draw_sum', 'n4_mod5', 'n4_mod7')",-1.1061258433476482
4,"('draw_sum', 'n1_mod5', 'n3_mod5', 'n3_mod7')",-1.1053704626819538
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'n2_mod5')",-1.1052777366323099
4,"('draw_std_roll_mean', 'draw_sum', 'n3_mod5', 'n4_delta2')",-1.1025413639883084
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'n3_delta')",-1.1024883431349366
4,"('draw_sum', 'draw_sum_roll_mean', 'n4_delta2', 'n5_mod5')",-1.1024771256294343
4,"('draw_std', 'draw_sum', 'n5_delta2', 'pb_delta')",-1.1008569763625573
4,"('draw_sum', 'n2_delta', 'n4_mod5', 'n4_mod7')",-1.1006759514723718
4,"('draw_sum', 'n3_delta', 'n4_mod5', 'n4_mod7')",-1.0993538377998675
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_delta2', 'n4_delta2')",-1.0988818479757647
4,"('draw_range_roll_mean', 'draw_sum', 'n1_delta2', 'n4_delta2')",-1.098873928413063
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n4_delta')",-1.0986087582198678
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'n5_mod5')",-1.0980571459182435
4,"('draw_sum', 'n4_mod5', 'n4_mod7', 'n5_delta')",-1.0955828717803051
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'n2_delta')",-1.0932231136721242
4,"('draw_std_roll_mean', 'draw_sum', 'n2_delta2', 'n4_delta')",-1.0928017416672127
4,"('draw_std', 'draw_sum', 'n1_mod5', 'pb_delta')",-1.0903371265883024
4,"('draw_std', 'draw_sum', 'n5_mod5', 'pb_delta')",-1.0886373203310953
4,"('draw_std_roll_mean', 'draw_sum', 'n3_mod5', 'n4_delta')",-1.0885704888962842
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'n1_delta')",-1.087510799445397
4,"('draw_std', 'draw_std_roll_std', 'draw_sum', 'pb_delta')",-1.0853953843451656
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'n1_delta')",-1.0844825065425425
4,"('draw_sum', 'n2_mod5', 'n4_mod5', 'n4_mod7')",-1.0818553237874369
4,"('draw_std_roll_mean', 'draw_sum', 'n1_mod5', 'n4_delta')",-1.0789131475020461
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'draw_sum_roll_mean')",-1.0778499443002652
4,"('draw_sum', 'n3_mod5', 'n4_mod5', 'n4_mod7')",-1.076225815063367
4,"('draw_sum', 'n4_mod5', 'n4_mod7', 'n5_mod5')",-1.0757049654017692
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'n5_delta')",-1.0742683140996547
4,"('draw_sum', 'draw_sum_roll_std', 'n3_mod5', 'n3_mod7')",-1.0729208950591378
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'n5_delta')",-1.0715305865849345
4,"('draw_std', 'draw_sum', 'n2_delta', 'pb_delta')",-1.0711125580489025
4,"('draw_std_roll_mean', 'draw_sum', 'n1_delta', 'n4_delta2')",-1.0694585520231001
4,"('draw_range_roll_std', 'draw_std', 'draw_sum', 'pb_delta')",-1.0687154752526666
4,"('draw_range', 'draw_sum', 'n5_delta', 'sum_hurst')",-1.0684873670484656
4,"('draw_sum', 'n1_mod7', 'n5_mod5', 'n5_mod7')",-1.0679834798774372
4,"('draw_range', 'draw_sum', 'n1_delta', 'sum_hurst')",-1.0622467665798574
4,"('draw_range_roll_mean', 'draw_sum', 'n1_delta', 'n4_delta2')",-1.0615467449826
4,"('draw_sum', 'draw_sum_roll_mean', 'n3_mod5', 'n4_delta2')",-1.0605382571001591
4,"('draw_std_roll_mean', 'draw_sum', 'n4_delta', 'n4_mod5')",-1.0601503305219744
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n3_delta')",-1.0599061478946048
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n3_mod5')",-1.0585227316821815
4,"('draw_range_roll_mean', 'draw_sum', 'n2_delta2', 'n4_delta')",-1.0584643864018766
4,"('draw_sum', 'draw_sum_roll_std', 'n4_mod5', 'n4_mod7')",-1.058429521616901
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'n2_delta')",-1.0573949291657812
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n4_mod5')",-1.0558171546016872
4,"('draw_sum', 'draw_sum_roll_mean', 'n4_delta', 'n5_mod5')",-1.0521255346782077
4,"('draw_sum', 'draw_sum_roll_mean', 'n1_mod5', 'n4_delta')",-1.0494677751087416
4,"('draw_sum', 'n1_mod5', 'n4_mod5', 'n4_mod7')",-1.0476120762415277
4,"('draw_std_roll_mean', 'draw_sum', 'draw_sum_roll_mean', 'n2_delta2')",-1.046142932934881
4,"('draw_range_roll_std', 'draw_sum', 'n2_mod5', 'n2_mod7')",-1.045795704876376
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n5_mod5')",-1.0452862790603987
4,"('draw_sum', 'n5_mod5', 'n5_mod7', 'pb_delta')",-1.043001799318958
4,"('draw_sum', 'n5_mod5', 'n5_mod7', 'sum_hurst')",-1.0406040225537971
4,"('draw_sum', 'n1_n2_sum', 'n2_mod5', 'n2_mod7')",-1.0404653644412711
4,"('draw_sum', 'draw_sum_roll_mean', 'n1_mod5', 'n1_mod7')",-1.0393530497178745
4,"('draw_sum', 'draw_sum_roll_mean', 'n4_delta2', 'n4_mod5')",-1.035495386703893
4,"('draw_sum', 'draw_sum_roll_mean', 'n3_mod5', 'n4_delta')",-1.0353645638606679
4,"('draw_std_roll_mean', 'draw_sum', 'n4_delta', 'n5_mod5')",-1.035308554278629
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'n3_mod7')",-1.0340759804174589
4,"('draw_std_roll_mean', 'draw_sum', 'n1_delta2', 'n4_delta')",-1.033887868851938
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_delta2', 'n4_delta')",-1.0337473685724383
4,"('draw_sum', 'n4_mod5', 'n4_mod7', 'n4_n5_sum')",-1.030728337578573
4,"('draw_std_roll_std', 'draw_sum', 'n2_mod5', 'n2_mod7')",-1.0296101369488504
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'draw_sum_roll_mean')",-1.0290639683209406
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'n4_mod7')",-1.024240988581134
4,"('draw_std_roll_mean', 'draw_sum', 'draw_sum_roll_mean', 'n4_delta2')",-1.0230963374715643
4,"('draw_sum', 'n3_mod7', 'n5_mod5', 'n5_mod7')",-1.0229526756609495
4,"('draw_sum', 'n2_mod7', 'n5_mod5', 'n5_mod7')",-1.022775351394415
4,"('draw_sum', 'n4_mod7', 'n5_mod5', 'n5_mod7')",-1.0221815999697128
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'draw_sum_roll_mean')",-1.0219327994563514
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'n1_delta')",-1.0217361919246457
4,"('draw_std_roll_mean', 'draw_sum', 'n2_delta', 'n4_delta2')",-1.021567042358413
4,"('draw_sum', 'draw_sum_roll_mean', 'n1_delta2', 'n4_delta2')",-1.020975825706607
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'sum_hurst')",-1.018479343075036
4,"('draw_sum', 'n1_delta', 'n2_mod5', 'n2_mod7')",-1.0183541881833165
4,"('draw_sum', 'n3_mod5', 'n3_mod7', 'n4_n5_sum')",-1.0153156621045305
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'n2_mod7')",-1.011448028796849
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_mod5', 'n4_delta')",-1.0074688798233353
4,"('draw_range', 'draw_sum', 'draw_sum_roll_std', 'sum_hurst')",-1.0073016115605746
4,"('draw_range', 'draw_range_roll_std', 'draw_std_roll_mean', 'draw_sum')",-1.007263345696856
4,"('draw_sum', 'n1_mod5', 'n1_mod7', 'sum_hurst')",-1.006980746467665
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_delta', 'n4_delta2')",-1.0056676464563594
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'n5_delta')",-1.0036560513209913
4,"('draw_range_roll_mean', 'draw_sum', 'n2_delta', 'n4_delta2')",-1.0017401472125265
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'draw_sum_roll_std')",-1.0009813105281005
4,"('draw_sum', 'n3_delta2', 'n5_mod5', 'n5_mod7')",-0.9994513663112841
4,"('draw_sum', 'n1_mod5', 'n1_mod7', 'pb_delta')",-0.9986952238252016
4,"('draw_range', 'draw_std_roll_mean', 'draw_std_roll_std', 'draw_sum')",-0.9974702661908665
4,"('draw_range_roll_mean', 'draw_sum', 'draw_sum_roll_mean', 'n4_delta2')",-0.9972895597374247
4,"('draw_range_roll_mean', 'draw_range_roll_std', 'draw_sum', 'n4_delta2')",-0.9958952366626939
4,"('draw_sum', 'draw_sum_roll_mean', 'n4_delta', 'n4_mod5')",-0.9955098056748035
4,"('draw_sum', 'n1_mod5', 'n1_mod7', 'n3_mod7')",-0.994615025219808
4,"('draw_std', 'draw_sum', 'n1_mod7', 'n1_n2_sum')",-0.9905404734901708
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'pb_delta')",-0.9884695209733181
4,"('draw_range_roll_std', 'draw_std_roll_mean', 'draw_sum', 'n2_delta2')",-0.987064587337013
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'n5_mod7')",-0.9869048115384587
4,"('draw_std', 'draw_sum', 'draw_sum_roll_std', 'pb_delta')",-0.9867416660893866
4,"('draw_std_roll_mean', 'draw_sum', 'n4_delta2', 'n5_delta2')",-0.9866802751556953
4,"('draw_sum', 'n1_n2_sum', 'n3_mod5', 'n3_mod7')",-0.9854363646696314
4,"('draw_sum', 'n1_mod5', 'n2_mod5', 'n2_mod7')",-0.9843787712923024
4,"('draw_sum', 'draw_sum_roll_mean', 'n1_delta2', 'n4_delta')",-0.9834687432657638
4,"('draw_range', 'draw_range_roll_mean', 'draw_std_roll_std', 'draw_sum')",-0.9813730422114517
4,"('draw_sum', 'draw_sum_roll_std', 'n2_mod5', 'n2_mod7')",-0.9813137392327533
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'n1_delta')",-0.9806442614266224
4,"('draw_sum', 'n2_delta2', 'n5_mod5', 'n5_mod7')",-0.9797724108204164
4,"('draw_sum', 'n4_delta2', 'n5_mod5', 'n5_mod7')",-0.9774875294499026
4,"('draw_sum', 'n1_mod5', 'n1_mod7', 'n5_mod7')",-0.9756008626015635
4,"('draw_range_roll_mean', 'draw_range_roll_std', 'draw_sum', 'n2_delta2')",-0.9742863444471404
4,"('draw_sum', 'n1_n2_sum', 'n5_mod5', 'n5_mod7')",-0.9723774149104507
4,"('draw_sum', 'n1_mod5', 'n1_mod7', 'n4_mod7')",-0.970409000110692
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'n1_n2_sum')",-0.9690452479531437
4,"('draw_range_roll_std', 'draw_std', 'draw_std_roll_mean', 'draw_sum')",-0.9678754370262439
4,"('draw_range_roll_std', 'draw_std_roll_mean', 'draw_sum', 'n4_delta2')",-0.9669622479301232
4,"('draw_std_roll_mean', 'draw_sum', 'n1_delta', 'n4_delta')",-0.9664500791110342
4,"('draw_range', 'draw_range_roll_mean', 'draw_range_roll_std', 'draw_sum')",-0.9654031048105765
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'n1_delta')",-0.9651426846134825
4,"('draw_range_roll_mean', 'draw_sum', 'draw_sum_roll_mean', 'n2_delta2')",-0.9640739861453902
4,"('draw_std_roll_mean', 'draw_sum', 'n4_delta', 'n5_delta2')",-0.963759261849308
4,"('draw_std_roll_mean', 'draw_sum', 'n2_delta2', 'n3_delta2')",-0.9624758577683679
4,"('draw_std_roll_mean', 'draw_sum', 'n4_delta2', 'n5_delta')",-0.9620962780781142
4,"('draw_sum', 'draw_sum_roll_mean', 'n1_delta', 'n4_delta2')",-0.9609537566552007
4,"('draw_std_roll_mean', 'draw_sum', 'n2_delta2', 'n3_delta')",-0.9586786559279901
4,"('draw_sum', 'n1_mod5', 'n1_mod7', 'n2_mod7')",-0.9580734531252801
4,"('draw_range', 'draw_sum', 'n1_n2_sum', 'n2_mod7')",-0.9555987496393747
4,"('draw_sum', 'n4_n5_sum', 'n5_mod5', 'n5_mod7')",-0.9547058204520802
4,"('draw_range', 'draw_sum', 'n1_n2_sum', 'n3_mod7')",-0.9539697264824412
4,"('draw_std', 'draw_sum', 'n5_delta', 'pb_delta')",-0.9519769007864731
4,"('draw_range_roll_std', 'draw_std_roll_mean', 'draw_sum', 'n4_delta')",-0.9516211054443993
4,"('draw_sum', 'n5_delta', 'n5_mod5', 'n5_mod7')",-0.9506284399243512
4,"('draw_sum', 'n1_mod5', 'n1_mod7', 'n4_n5_sum')",-0.9487977414818651
4,"('draw_range_roll_mean', 'draw_std', 'draw_sum', 'n1_n2_sum')",-0.9485317390691606
4,"('draw_std', 'draw_sum', 'n4_mod7', 'n4_n5_sum')",-0.9456037257425933
4,"('draw_std', 'draw_std_roll_mean', 'draw_std_roll_std', 'draw_sum')",-0.943415147144357
4,"('draw_range_roll_mean', 'draw_std_roll_std', 'draw_sum', 'n4_delta2')",-0.9428747280731677
4,"('draw_std', 'draw_sum', 'n1_mod5', 'n1_n2_sum')",-0.9427270586420882
4,"('draw_sum', 'n1_mod5', 'n1_mod7', 'n3_delta2')",-0.9416811730890338
4,"('draw_std_roll_mean', 'draw_sum', 'draw_sum_roll_mean', 'n4_delta')",-0.9410536680758526
4,"('draw_range_roll_mean', 'draw_std', 'draw_sum', 'draw_sum_roll_mean')",-0.9405108566017901
4,"('draw_sum', 'draw_sum_roll_mean', 'n4_delta', 'n5_delta2')",-0.937851635458987
4,"('draw_std', 'draw_sum', 'n3_mod7', 'n4_n5_sum')",-0.9376796659180435
4,"('draw_sum', 'n5_delta2', 'n5_mod5', 'n5_mod7')",-0.9375882267214486
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'draw_sum_roll_std')",-0.9372407693450135
4,"('draw_std_roll_mean', 'draw_std_roll_std', 'draw_sum', 'n4_delta2')",-0.9368543352461991
4,"('draw_std', 'draw_sum', 'n4_n5_sum', 'sum_hurst')",-0.9368040338131287
4,"('draw_range_roll_mean', 'draw_sum', 'n4_delta2', 'n5_delta2')",-0.9363533729479094
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'n4_delta2')",-0.9359543546715514
4,"('draw_std_roll_mean', 'draw_std_roll_std', 'draw_sum', 'n2_delta2')",-0.9350300777677489
4,"('draw_sum', 'n1_mod5', 'n1_mod7', 'n2_delta2')",-0.9348527408780107
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'n4_mod5')",-0.9345287637519384
4,"('draw_std', 'draw_sum', 'n1_delta', 'pb_delta')",-0.9342190240284118
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'n3_delta2')",-0.9312855545560019
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'n2_mod5')",-0.9312832513751097
4,"('draw_range_roll_std', 'draw_std', 'draw_sum', 'n1_n2_sum')",-0.9290336950354323
4,"('draw_std_roll_mean', 'draw_sum', 'n1_delta', 'n2_delta2')",-0.9285272855371431
4,"('draw_range_roll_mean', 'draw_sum', 'n4_delta2', 'n5_delta')",-0.9284863666266006
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'n3_mod5')",-0.9272938418425554
4,"('draw_std', 'draw_sum', 'n1_mod7', 'n4_n5_sum')",-0.9263870446676847
4,"('draw_std', 'draw_std_roll_std', 'draw_sum', 'n1_n2_sum')",-0.9261552122118673
4,"('draw_std_roll_mean', 'draw_sum', 'n3_delta2', 'n4_delta')",-0.9257539195113651
4,"('draw_range', 'draw_sum', 'n1_n2_sum', 'sum_hurst')",-0.9226631576534601
4,"('draw_std_roll_mean', 'draw_sum', 'n1_delta2', 'n2_delta2')",-0.9224538549396506
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'n5_mod5')",-0.922389906234109
4,"('draw_std_roll_mean', 'draw_sum', 'draw_sum_roll_std', 'n2_delta2')",-0.9222486259417764
4,"('draw_range_roll_mean', 'draw_sum', 'n1_delta2', 'n2_delta2')",-0.9219476810715506
4,"('draw_range_roll_mean', 'draw_sum', 'n3_delta', 'n4_delta2')",-0.9217549031952501
4,"('draw_sum', 'n1_mod5', 'n1_mod7', 'n5_delta2')",-0.921410206054059
4,"('draw_sum', 'n1_mod5', 'n1_mod7', 'n4_delta2')",-0.9208860633824578
4,"('draw_std_roll_mean', 'draw_sum', 'draw_sum_roll_std', 'n4_delta2')",-0.9197033139945354
4,"('draw_range_roll_mean', 'draw_sum', 'n2_delta2', 'n3_delta')",-0.9194452769005395
4,"('draw_sum', 'n2_delta', 'n5_mod5', 'n5_mod7')",-0.9180851567551187
